Datetime,open,high,low,close,volume
2025-12-24 03:00:00+00:00,18950.0,18965.0,18950.0,18955.0,29697
2025-12-24 03:05:00+00:00,18960.0,18965.0,18945.0,18955.0,25452
2025-12-24 03:10:00+00:00,18950.0,18960.0,18940.0,18955.0,47301
2025-12-24 03:15:00+00:00,18960.0,18965.0,18950.0,18960.0,21325
2025-12-24 03:20:00+00:00,18960.0,18980.0,18950.0,18980.0,48188
2025-12-24 03:25:00+00:00,18980.0,18980.0,18960.0,18960.0,23792
2025-12-24 03:30:00+00:00,18960.0,18975.0,18960.0,18960.0,43000
2025-12-24 03:35:00+00:00,18960.0,18970.0,18950.0,18950.0,33493
2025-12-24 03:40:00+00:00,18955.0,18965.0,18950.0,18960.0,34066
2025-12-24 03:45:00+00:00,18960.0,18960.0,18950.0,18960.0,31150
2025-12-24 03:50:00+00:00,18960.0,18965.0,18945.0,18955.0,30266
2025-12-24 03:55:00+00:00,18945.0,18955.0,18940.0,18945.0,33455
2025-12-24 04:00:00+00:00,18950.0,18950.0,18935.0,18945.0,37394
2025-12-24 04:05:00+00:00,18945.0,18960.0,18935.0,18950.0,54425
2025-12-24 04:10:00+00:00,18945.0,18960.0,18940.0,18960.0,39646
2025-12-24 04:15:00+00:00,18960.0,18960.0,18930.0,18945.0,44711
2025-12-24 04:20:00+00:00,18940.0,18950.0,18935.0,18940.0,34530
2025-12-24 04:25:00+00:00,18940.0,18955.0,18925.0,18955.0,33826
2025-12-24 04:30:00+00:00,18955.0,18955.0,18930.0,18945.0,32524
2025-12-24 04:35:00+00:00,18940.0,18945.0,18920.0,18940.0,34629
2025-12-24 04:40:00+00:00,18940.0,18940.0,18915.0,18920.0,57345
2025-12-24 04:45:00+00:00,18925.0,18930.0,18915.0,18920.0,47242
2025-12-24 04:50:00+00:00,18920.0,18920.0,18900.0,18915.0,39704
2025-12-24 04:55:00+00:00,18910.0,18915.0,18880.0,18895.0,33494
2025-12-24 05:00:00+00:00,18895.0,18910.0,18885.0,18895.0,24382
2025-12-24 05:05:00+00:00,18900.0,18905.0,18880.0,18895.0,39509
2025-12-24 05:10:00+00:00,18885.0,18915.0,18880.0,18905.0,39312
2025-12-24 05:15:00+00:00,18905.0,18910.0,18885.0,18895.0,22517
2025-12-24 05:20:00+00:00,18895.0,18895.0,18870.0,18890.0,43421
2025-12-24 05:25:00+00:00,18885.0,18895.0,18880.0,18890.0,49874
2025-12-24 05:30:00+00:00,18880.0,18895.0,18875.0,18890.0,26942
2025-12-24 05:35:00+00:00,18890.0,18895.0,18875.0,18885.0,39619
2025-12-24 05:40:00+00:00,18885.0,18895.0,18875.0,18875.0,53920
2025-12-24 05:45:00+00:00,18885.0,18885.0,18870.0,18875.0,53419
2025-12-24 05:50:00+00:00,18875.0,18885.0,18870.0,18875.0,24226
2025-12-24 05:55:00+00:00,18875.0,18890.0,18870.0,18885.0,37456
2025-12-26 00:00:00+00:00,19035.0,19140.0,19010.0,19105.0,0
2025-12-26 00:05:00+00:00,19105.0,19195.0,19100.0,19125.0,460754
2025-12-26 00:10:00+00:00,19125.0,19195.0,19050.0,19190.0,206877
2025-12-26 00:15:00+00:00,19190.0,19215.0,19170.0,19200.0,403131
2025-12-26 00:20:00+00:00,19195.0,19245.0,19185.0,19240.0,298258
2025-12-26 00:25:00+00:00,19245.0,19280.0,19230.0,19275.0,506404
2025-12-26 00:30:00+00:00,19275.0,19295.0,19255.0,19290.0,281936
2025-12-26 00:35:00+00:00,19285.0,19315.0,19280.0,19305.0,305982
2025-12-26 00:40:00+00:00,19295.0,19315.0,19275.0,19285.0,170903
2025-12-26 00:45:00+00:00,19285.0,19350.0,19260.0,19350.0,353995
2025-12-26 00:50:00+00:00,19350.0,19385.0,19330.0,19375.0,300847
2025-12-26 00:55:00+00:00,19375.0,19415.0,19375.0,19390.0,255283
2025-12-26 01:00:00+00:00,19390.0,19405.0,19365.0,19400.0,142430
2025-12-26 01:05:00+00:00,19410.0,19415.0,19355.0,19365.0,83708
2025-12-26 01:10:00+00:00,19365.0,19400.0,19360.0,19365.0,90412
2025-12-26 01:15:00+00:00,19370.0,19410.0,19360.0,19405.0,113465
2025-12-26 01:20:00+00:00,19405.0,19445.0,19395.0,19435.0,284489
2025-12-26 01:25:00+00:00,19435.0,19445.0,19405.0,19445.0,110515
2025-12-26 01:30:00+00:00,19445.0,19475.0,19435.0,19465.0,186995
2025-12-26 01:35:00+00:00,19470.0,19495.0,19460.0,19490.0,170676
2025-12-26 01:40:00+00:00,19490.0,19500.0,19440.0,19460.0,180024
2025-12-26 01:45:00+00:00,19460.0,19480.0,19400.0,19425.0,122543
2025-12-26 01:50:00+00:00,19422.0,19430.0,19400.0,19425.0,62969
2025-12-26 01:55:00+00:00,19422.0,19485.0,19410.0,19465.0,85634
2025-12-26 02:00:00+00:00,19465.0,19510.0,19460.0,19510.0,161267
2025-12-26 02:05:00+00:00,19510.0,19510.0,19480.0,19495.0,94110
2025-12-26 02:10:00+00:00,19495.0,19500.0,19480.0,19485.0,122421
2025-12-26 02:15:00+00:00,19485.0,19510.0,19480.0,19500.0,69680
2025-12-26 02:20:00+00:00,19500.0,19510.0,19490.0,19505.0,89345
2025-12-26 02:25:00+00:00,19507.0,19515.0,19505.0,19510.0,82639
2025-12-26 02:30:00+00:00,19515.0,19515.0,19495.0,19505.0,89779
2025-12-26 02:35:00+00:00,19505.0,19520.0,19500.0,19520.0,77638
2025-12-26 02:40:00+00:00,19520.0,19525.0,19505.0,19510.0,47646
2025-12-26 02:45:00+00:00,19515.0,19525.0,19510.0,19520.0,96252
2025-12-26 02:50:00+00:00,19520.0,19530.0,19515.0,19530.0,45913
2025-12-26 02:55:00+00:00,19525.0,19530.0,19520.0,19525.0,52658
2025-12-26 03:00:00+00:00,19530.0,19540.0,19520.0,19540.0,58921
2025-12-26 03:05:00+00:00,19540.0,19570.0,19525.0,19565.0,351581
2025-12-26 03:10:00+00:00,19550.0,19570.0,19550.0,19565.0,63341
2025-12-26 03:15:00+00:00,19560.0,19565.0,19530.0,19535.0,72599
2025-12-26 03:20:00+00:00,19540.0,19540.0,19515.0,19530.0,81990
2025-12-26 03:25:00+00:00,19530.0,19550.0,19520.0,19545.0,101634
2025-12-26 03:30:00+00:00,19540.0,19560.0,19540.0,19560.0,70323
2025-12-26 03:35:00+00:00,19550.0,19565.0,19550.0,19565.0,104479
2025-12-26 03:40:00+00:00,19565.0,19570.0,19555.0,19555.0,70641
2025-12-26 03:45:00+00:00,19560.0,19560.0,19525.0,19525.0,51662
2025-12-26 03:50:00+00:00,19535.0,19535.0,19475.0,19490.0,113035
2025-12-26 03:55:00+00:00,19495.0,19505.0,19475.0,19480.0,113871
2025-12-26 04:00:00+00:00,19480.0,19495.0,19460.0,19460.0,107102
2025-12-26 04:05:00+00:00,19465.0,19470.0,19430.0,19460.0,99985
2025-12-26 04:10:00+00:00,19465.0,19470.0,19415.0,19430.0,82148
2025-12-26 04:15:00+00:00,19430.0,19455.0,19405.0,19425.0,136285
2025-12-26 04:20:00+00:00,19430.0,19435.0,19405.0,19425.0,67375
2025-12-26 04:25:00+00:00,19425.0,19460.0,19420.0,19450.0,57926
2025-12-26 04:30:00+00:00,19450.0,19450.0,19430.0,19440.0,69333
2025-12-26 04:35:00+00:00,19435.0,19450.0,19425.0,19430.0,80411
2025-12-26 04:40:00+00:00,19430.0,19435.0,19405.0,19420.0,64084
2025-12-26 04:45:00+00:00,19420.0,19420.0,19400.0,19415.0,75152
2025-12-26 04:50:00+00:00,19415.0,19425.0,19390.0,19400.0,71160
2025-12-26 04:55:00+00:00,19405.0,19430.0,19380.0,19425.0,67226
2025-12-26 05:00:00+00:00,19425.0,19450.0,19410.0,19445.0,91363
2025-12-26 05:05:00+00:00,19435.0,19460.0,19435.0,19440.0,56496
2025-12-26 05:10:00+00:00,19450.0,19455.0,19410.0,19440.0,95253
2025-12-26 05:15:00+00:00,19425.0,19435.0,19415.0,19420.0,60052
2025-12-26 05:20:00+00:00,19425.0,19445.0,19420.0,19440.0,46569
2025-12-26 05:25:00+00:00,19440.0,19445.0,19420.0,19430.0,38360
2025-12-26 05:30:00+00:00,19430.0,19470.0,19430.0,19440.0,294272
2025-12-26 05:35:00+00:00,19445.0,19490.0,19440.0,19485.0,128132
2025-12-26 05:40:00+00:00,19485.0,19495.0,19460.0,19485.0,204669
2025-12-26 05:45:00+00:00,19480.0,19500.0,19460.0,19485.0,160197
2025-12-26 05:50:00+00:00,19475.0,19500.0,19465.0,19475.0,199838
2025-12-26 05:55:00+00:00,19485.0,19485.0,19460.0,19470.0,74035
2025-12-29 00:00:00+00:00,19920.0,19945.0,19770.0,19780.0,0
2025-12-29 00:05:00+00:00,19795.0,19905.0,19755.0,19895.0,1211403
2025-12-29 00:10:00+00:00,19890.0,19890.0,19800.0,19810.0,599101
2025-12-29 00:15:00+00:00,19810.0,19850.0,19790.0,19820.0,200957
2025-12-29 00:20:00+00:00,19820.0,19860.0,19815.0,19850.0,123045
2025-12-29 00:25:00+00:00,19845.0,19870.0,19830.0,19845.0,368845
2025-12-29 00:30:00+00:00,19845.0,19850.0,19805.0,19820.0,179024
2025-12-29 00:35:00+00:00,19820.0,19850.0,19795.0,19820.0,366079
2025-12-29 00:40:00+00:00,19820.0,19860.0,19810.0,19850.0,97817
2025-12-29 00:45:00+00:00,19855.0,19890.0,19840.0,19875.0,267584
2025-12-29 00:50:00+00:00,19875.0,19885.0,19855.0,19880.0,69143
2025-12-29 00:55:00+00:00,19880.0,19895.0,19865.0,19895.0,69584
2025-12-29 01:00:00+00:00,19895.0,19900.0,19860.0,19865.0,102187
2025-12-29 01:05:00+00:00,19860.0,19880.0,19855.0,19870.0,77889
2025-12-29 01:10:00+00:00,19875.0,19890.0,19865.0,19875.0,110781
2025-12-29 01:15:00+00:00,19870.0,19875.0,19850.0,19870.0,132074
2025-12-29 01:20:00+00:00,19875.0,19880.0,19840.0,19845.0,116285
2025-12-29 01:25:00+00:00,19845.0,19850.0,19805.0,19825.0,148525
2025-12-29 01:30:00+00:00,19825.0,19850.0,19815.0,19845.0,98730
2025-12-29 01:35:00+00:00,19845.0,19850.0,19820.0,19820.0,79095
2025-12-29 01:40:00+00:00,19835.0,19850.0,19810.0,19810.0,121065
2025-12-29 01:45:00+00:00,19810.0,19820.0,19800.0,19805.0,74010
2025-12-29 01:50:00+00:00,19805.0,19835.0,19805.0,19825.0,76417
2025-12-29 01:55:00+00:00,19835.0,19845.0,19815.0,19830.0,91984
2025-12-29 02:00:00+00:00,19825.0,19840.0,19790.0,19795.0,121699
2025-12-29 02:05:00+00:00,19795.0,19800.0,19780.0,19785.0,72609
2025-12-29 02:10:00+00:00,19785.0,19785.0,19750.0,19760.0,91058
2025-12-29 02:15:00+00:00,19760.0,19760.0,19700.0,19720.0,70618
2025-12-29 02:20:00+00:00,19720.0,19740.0,19705.0,19735.0,80140
2025-12-29 02:25:00+00:00,19720.0,19740.0,19705.0,19705.0,86384
2025-12-29 02:30:00+00:00,19710.0,19720.0,19705.0,19710.0,66171
2025-12-29 02:35:00+00:00,19710.0,19745.0,19700.0,19745.0,90303
2025-12-29 02:40:00+00:00,19742.0,19765.0,19725.0,19755.0,112407
2025-12-29 02:45:00+00:00,19760.0,19775.0,19755.0,19770.0,76605
2025-12-29 02:50:00+00:00,19770.0,19770.0,19750.0,19765.0,59135
2025-12-29 02:55:00+00:00,19770.0,19775.0,19755.0,19755.0,82602
2025-12-29 03:00:00+00:00,19760.0,19760.0,19730.0,19735.0,148601
2025-12-29 03:05:00+00:00,19735.0,19735.0,19705.0,19720.0,102669
2025-12-29 03:10:00+00:00,19720.0,19730.0,19715.0,19725.0,28294
2025-12-29 03:15:00+00:00,19725.0,19745.0,19720.0,19725.0,99760
2025-12-29 03:20:00+00:00,19725.0,19735.0,19710.0,19725.0,124498
2025-12-29 03:25:00+00:00,19725.0,19755.0,19715.0,19750.0,78462
2025-12-29 03:30:00+00:00,19750.0,19760.0,19735.0,19760.0,103446
2025-12-29 03:35:00+00:00,19765.0,19780.0,19755.0,19775.0,101203
2025-12-29 03:40:00+00:00,19780.0,19780.0,19755.0,19775.0,93686
2025-12-29 03:45:00+00:00,19775.0,19785.0,19770.0,19775.0,83786
2025-12-29 03:50:00+00:00,19775.0,19790.0,19770.0,19775.0,71139
2025-12-29 03:55:00+00:00,19775.0,19795.0,19775.0,19785.0,99390
2025-12-29 04:00:00+00:00,19780.0,19820.0,19775.0,19820.0,72191
2025-12-29 04:05:00+00:00,19820.0,19840.0,19820.0,19835.0,64771
2025-12-29 04:10:00+00:00,19835.0,19840.0,19830.0,19840.0,90509
2025-12-29 04:15:00+00:00,19840.0,19855.0,19830.0,19850.0,120075
2025-12-29 04:20:00+00:00,19850.0,19880.0,19850.0,19860.0,145745
2025-12-29 04:25:00+00:00,19860.0,19875.0,19845.0,19855.0,96970
2025-12-29 04:30:00+00:00,19855.0,19870.0,19845.0,19860.0,62571
2025-12-29 04:35:00+00:00,19865.0,19870.0,19850.0,19855.0,65504
2025-12-29 04:40:00+00:00,19855.0,19865.0,19850.0,19850.0,106513
2025-12-29 04:45:00+00:00,19850.0,19865.0,19850.0,19860.0,79963
2025-12-29 04:50:00+00:00,19865.0,19875.0,19860.0,19870.0,127546
2025-12-29 04:55:00+00:00,19870.0,19875.0,19845.0,19850.0,110427
2025-12-29 05:00:00+00:00,19850.0,19850.0,19840.0,19845.0,61763
2025-12-29 05:05:00+00:00,19840.0,19845.0,19825.0,19830.0,102739
2025-12-29 05:10:00+00:00,19835.0,19845.0,19825.0,19830.0,76785
2025-12-29 05:15:00+00:00,19835.0,19845.0,19825.0,19830.0,93728
2025-12-29 05:20:00+00:00,19835.0,19835.0,19820.0,19825.0,86886
2025-12-29 05:25:00+00:00,19825.0,19835.0,19815.0,19835.0,97754
2025-12-29 05:30:00+00:00,19835.0,19850.0,19825.0,19830.0,103827
2025-12-29 05:35:00+00:00,19830.0,19850.0,19830.0,19845.0,85797
2025-12-29 05:40:00+00:00,19850.0,19855.0,19840.0,19850.0,113975
2025-12-29 05:45:00+00:00,19850.0,19855.0,19840.0,19845.0,56159
2025-12-29 05:50:00+00:00,19840.0,19845.0,19815.0,19825.0,149413
2025-12-29 05:55:00+00:00,19825.0,19835.0,19810.0,19815.0,96184
2025-12-30 00:00:00+00:00,19945.0,19995.0,19800.0,19960.0,523998
2025-12-30 00:05:00+00:00,19950.0,19975.0,19930.0,19950.0,219371
2025-12-30 00:10:00+00:00,19950.0,20010.0,19920.0,20010.0,403985
2025-12-30 00:15:00+00:00,20010.0,20040.0,20000.0,20040.0,376945
2025-12-30 00:20:00+00:00,20040.0,20075.0,20025.0,20075.0,254048
2025-12-30 00:25:00+00:00,20075.0,20090.0,20040.0,20090.0,225617
2025-12-30 00:30:00+00:00,20090.0,20150.0,20075.0,20140.0,456230
2025-12-30 00:35:00+00:00,20140.0,20195.0,20105.0,20185.0,314182
2025-12-30 00:40:00+00:00,20185.0,20235.0,20165.0,20215.0,284401
2025-12-30 00:45:00+00:00,20230.0,20240.0,20200.0,20225.0,122877
2025-12-30 00:50:00+00:00,20225.0,20260.0,20210.0,20250.0,206741
2025-12-30 00:55:00+00:00,20250.0,20250.0,20155.0,20190.0,179730
2025-12-30 01:00:00+00:00,20190.0,20190.0,20115.0,20185.0,184420
2025-12-30 01:05:00+00:00,20180.0,20220.0,20170.0,20210.0,104860
2025-12-30 01:10:00+00:00,20210.0,20215.0,20170.0,20200.0,161143
2025-12-30 01:15:00+00:00,20210.0,20215.0,20185.0,20210.0,84829
2025-12-30 01:20:00+00:00,20215.0,20225.0,20195.0,20215.0,95698
2025-12-30 01:25:00+00:00,20215.0,20245.0,20200.0,20240.0,125015
2025-12-30 01:30:00+00:00,20240.0,20240.0,20190.0,20210.0,59705
2025-12-30 01:35:00+00:00,20210.0,20215.0,20190.0,20210.0,50796
2025-12-30 01:40:00+00:00,20205.0,20220.0,20190.0,20210.0,74436
2025-12-30 01:45:00+00:00,20205.0,20230.0,20200.0,20210.0,59701
2025-12-30 01:50:00+00:00,20210.0,20225.0,20190.0,20210.0,58227
2025-12-30 01:55:00+00:00,20210.0,20225.0,20190.0,20215.0,59518
2025-12-30 02:00:00+00:00,20220.0,20230.0,20200.0,20225.0,60588
2025-12-30 02:05:00+00:00,20225.0,20225.0,20200.0,20210.0,61811
2025-12-30 02:10:00+00:00,20200.0,20220.0,20195.0,20195.0,50894
2025-12-30 02:15:00+00:00,20195.0,20195.0,20150.0,20160.0,71452
2025-12-30 02:20:00+00:00,20165.0,20165.0,20125.0,20135.0,69668
2025-12-30 02:25:00+00:00,20125.0,20150.0,20115.0,20145.0,44548
2025-12-30 02:30:00+00:00,20145.0,20145.0,20120.0,20130.0,55493
2025-12-30 02:35:00+00:00,20130.0,20150.0,20105.0,20110.0,73220
2025-12-30 02:40:00+00:00,20120.0,20120.0,20090.0,20090.0,44209
2025-12-30 02:45:00+00:00,20090.0,20090.0,20055.0,20080.0,49962
2025-12-30 02:50:00+00:00,20080.0,20100.0,20060.0,20075.0,46379
2025-12-30 02:55:00+00:00,20070.0,20110.0,20060.0,20110.0,44094
2025-12-30 03:00:00+00:00,20110.0,20110.0,20080.0,20085.0,34920
2025-12-30 03:05:00+00:00,20090.0,20100.0,20075.0,20085.0,32762
2025-12-30 03:10:00+00:00,20085.0,20115.0,20080.0,20115.0,34778
2025-12-30 03:15:00+00:00,20115.0,20120.0,20110.0,20120.0,27341
2025-12-30 03:20:00+00:00,20105.0,20135.0,20105.0,20135.0,27274
2025-12-30 03:25:00+00:00,20135.0,20160.0,20125.0,20150.0,68123
2025-12-30 03:30:00+00:00,20160.0,20175.0,20152.0,20175.0,39261
2025-12-30 03:35:00+00:00,20175.0,20185.0,20160.0,20170.0,24118
2025-12-30 03:40:00+00:00,20170.0,20180.0,20155.0,20175.0,28994
2025-12-30 03:45:00+00:00,20160.0,20180.0,20150.0,20165.0,55004
2025-12-30 03:50:00+00:00,20165.0,20170.0,20155.0,20170.0,14499
2025-12-30 03:55:00+00:00,20170.0,20185.0,20165.0,20185.0,31037
2025-12-30 04:00:00+00:00,20185.0,20200.0,20170.0,20175.0,31478
2025-12-30 04:05:00+00:00,20185.0,20190.0,20165.0,20185.0,25856
2025-12-30 04:10:00+00:00,20185.0,20235.0,20175.0,20235.0,55054
2025-12-30 04:15:00+00:00,20235.0,20235.0,20205.0,20220.0,21171
2025-12-30 04:20:00+00:00,20220.0,20230.0,20180.0,20185.0,28583
2025-12-30 04:25:00+00:00,20195.0,20205.0,20180.0,20195.0,19800
2025-12-30 04:30:00+00:00,20200.0,20230.0,20195.0,20230.0,15088
2025-12-30 04:35:00+00:00,20230.0,20230.0,20210.0,20220.0,16709
2025-12-30 04:40:00+00:00,20220.0,20220.0,20195.0,20215.0,37928
2025-12-30 04:45:00+00:00,20210.0,20220.0,20175.0,20180.0,42833
2025-12-30 04:50:00+00:00,20180.0,20180.0,20145.0,20180.0,67457
2025-12-30 04:55:00+00:00,20180.0,20200.0,20165.0,20190.0,18126
2025-12-30 05:00:00+00:00,20180.0,20190.0,20155.0,20185.0,45052
2025-12-30 05:05:00+00:00,20180.0,20200.0,20175.0,20195.0,19156
2025-12-30 05:10:00+00:00,20195.0,20210.0,20185.0,20195.0,35931
2025-12-30 05:15:00+00:00,20195.0,20200.0,20180.0,20180.0,44298
2025-12-30 05:20:00+00:00,20190.0,20195.0,20180.0,20190.0,19179
2025-12-30 05:25:00+00:00,20190.0,20190.0,20175.0,20180.0,23269
2025-12-30 05:30:00+00:00,20185.0,20185.0,20125.0,20135.0,81843
2025-12-30 05:35:00+00:00,20135.0,20165.0,20120.0,20155.0,45005
2025-12-30 05:40:00+00:00,20155.0,20170.0,20140.0,20155.0,58266
2025-12-30 05:45:00+00:00,20155.0,20155.0,20135.0,20150.0,51896
2025-12-30 05:50:00+00:00,20150.0,20155.0,20135.0,20145.0,18792
2025-12-30 05:55:00+00:00,20145.0,20150.0,20120.0,20120.0,44638
2026-01-02 01:00:00+00:00,20140.0,20360.0,20140.0,20345.0,703658
2026-01-02 01:05:00+00:00,20340.0,20380.0,20280.0,20380.0,426729
2026-01-02 01:10:00+00:00,20370.0,20445.0,20365.0,20442.0,478017
2026-01-02 01:15:00+00:00,20442.0,20515.0,20420.0,20430.0,581703
2026-01-02 01:20:00+00:00,20430.0,20465.0,20320.0,20420.0,364958
2026-01-02 01:25:00+00:00,20415.0,20500.0,20410.0,20500.0,282119
2026-01-02 01:30:00+00:00,20500.0,20635.0,20500.0,20625.0,609388
2026-01-02 01:35:00+00:00,20630.0,20720.0,20600.0,20720.0,368926
2026-01-02 01:40:00+00:00,20715.0,20895.0,20705.0,20890.0,514055
2026-01-02 01:45:00+00:00,20895.0,20980.0,20865.0,20960.0,442422
2026-01-02 01:50:00+00:00,20960.0,21030.0,20945.0,21005.0,234014
2026-01-02 01:55:00+00:00,21000.0,21050.0,21000.0,21030.0,228329
2026-01-02 02:00:00+00:00,21030.0,21080.0,21020.0,21075.0,194930
2026-01-02 02:05:00+00:00,21070.0,21095.0,21030.0,21065.0,329959
2026-01-02 02:10:00+00:00,21065.0,21115.0,21050.0,21115.0,223271
2026-01-02 02:15:00+00:00,21105.0,21150.0,21100.0,21150.0,177235
2026-01-02 02:20:00+00:00,21150.0,21170.0,21120.0,21160.0,168158
2026-01-02 02:25:00+00:00,21155.0,21170.0,21140.0,21165.0,134375
2026-01-02 02:30:00+00:00,21170.0,21175.0,21145.0,21165.0,88086
2026-01-02 02:35:00+00:00,21165.0,21195.0,21155.0,21190.0,126901
2026-01-02 02:40:00+00:00,21185.0,21195.0,21160.0,21190.0,90467
2026-01-02 02:45:00+00:00,21190.0,21195.0,21160.0,21190.0,133983
2026-01-02 02:50:00+00:00,21195.0,21245.0,21185.0,21240.0,124781
2026-01-02 02:55:00+00:00,21235.0,21290.0,21235.0,21290.0,180127
2026-01-02 03:00:00+00:00,21290.0,21305.0,21275.0,21280.0,146833
2026-01-02 03:05:00+00:00,21285.0,21325.0,21275.0,21315.0,106737
2026-01-02 03:10:00+00:00,21315.0,21365.0,21305.0,21360.0,124565
2026-01-02 03:15:00+00:00,21360.0,21380.0,21335.0,21375.0,128098
2026-01-02 03:20:00+00:00,21375.0,21385.0,21350.0,21350.0,87526
2026-01-02 03:25:00+00:00,21355.0,21370.0,21330.0,21335.0,92294
2026-01-02 03:30:00+00:00,21335.0,21385.0,21330.0,21380.0,130092
2026-01-02 03:35:00+00:00,21385.0,21420.0,21370.0,21420.0,73375
2026-01-02 03:40:00+00:00,21420.0,21420.0,21365.0,21405.0,92443
2026-01-02 03:45:00+00:00,21405.0,21410.0,21340.0,21390.0,131680
2026-01-02 03:50:00+00:00,21390.0,21415.0,21385.0,21405.0,95353
2026-01-02 03:55:00+00:00,21400.0,21400.0,21335.0,21380.0,172192
2026-01-02 04:00:00+00:00,21375.0,21380.0,21350.0,21365.0,89190
2026-01-02 04:05:00+00:00,21355.0,21365.0,21305.0,21315.0,97206
2026-01-02 04:10:00+00:00,21315.0,21315.0,21260.0,21300.0,188300
2026-01-02 04:15:00+00:00,21305.0,21355.0,21290.0,21345.0,104382
2026-01-02 04:20:00+00:00,21350.0,21360.0,21330.0,21360.0,48558
2026-01-02 04:25:00+00:00,21360.0,21380.0,21355.0,21375.0,62175
2026-01-02 04:30:00+00:00,21375.0,21400.0,21370.0,21390.0,72609
2026-01-02 04:35:00+00:00,21390.0,21390.0,21370.0,21385.0,79880
2026-01-02 04:40:00+00:00,21385.0,21385.0,21340.0,21345.0,86529
2026-01-02 04:45:00+00:00,21340.0,21350.0,21295.0,21330.0,98090
2026-01-02 04:50:00+00:00,21330.0,21385.0,21320.0,21380.0,81292
2026-01-02 04:55:00+00:00,21380.0,21395.0,21365.0,21390.0,89724
2026-01-02 05:00:00+00:00,21395.0,21420.0,21395.0,21420.0,78179
2026-01-02 05:05:00+00:00,21415.0,21445.0,21415.0,21430.0,80239
2026-01-02 05:10:00+00:00,21430.0,21440.0,21410.0,21440.0,56967
2026-01-02 05:15:00+00:00,21440.0,21450.0,21435.0,21445.0,73964
2026-01-02 05:20:00+00:00,21450.0,21475.0,21435.0,21465.0,114781
2026-01-02 05:25:00+00:00,21470.0,21505.0,21465.0,21495.0,95160
2026-01-02 05:30:00+00:00,21505.0,21535.0,21505.0,21510.0,102305
2026-01-02 05:35:00+00:00,21520.0,21530.0,21480.0,21490.0,118756
2026-01-02 05:40:00+00:00,21480.0,21505.0,21445.0,21450.0,181966
2026-01-02 05:45:00+00:00,21460.0,21490.0,21450.0,21485.0,120175
2026-01-02 05:50:00+00:00,21480.0,21525.0,21475.0,21520.0,143764
2026-01-02 05:55:00+00:00,21515.0,21570.0,21510.0,21565.0,200617
2026-01-05 00:00:00+00:00,22375.0,22650.0,22315.0,22645.0,0
2026-01-05 00:05:00+00:00,22630.0,22650.0,22500.0,22502.0,790640
2026-01-05 00:10:00+00:00,22502.0,22515.0,22315.0,22460.0,805224
2026-01-05 00:15:00+00:00,22460.0,22605.0,22445.0,22580.0,371783
2026-01-05 00:20:00+00:00,22580.0,22650.0,22570.0,22625.0,341838
2026-01-05 00:25:00+00:00,22620.0,22700.0,22605.0,22660.0,495011
2026-01-05 00:30:00+00:00,22660.0,22680.0,22435.0,22440.0,479545
2026-01-05 00:35:00+00:00,22450.0,22485.0,22315.0,22345.0,484235
2026-01-05 00:40:00+00:00,22345.0,22405.0,22200.0,22220.0,380614
2026-01-05 00:45:00+00:00,22225.0,22430.0,22220.0,22415.0,465341
2026-01-05 00:50:00+00:00,22425.0,22435.0,22300.0,22340.0,383429
2026-01-05 00:55:00+00:00,22340.0,22400.0,22255.0,22400.0,296827
2026-01-05 01:00:00+00:00,22400.0,22465.0,22390.0,22425.0,151673
2026-01-05 01:05:00+00:00,22430.0,22445.0,22365.0,22385.0,332958
2026-01-05 01:10:00+00:00,22385.0,22395.0,22340.0,22350.0,194215
2026-01-05 01:15:00+00:00,22360.0,22400.0,22310.0,22350.0,212816
2026-01-05 01:20:00+00:00,22345.0,22420.0,22325.0,22415.0,137783
2026-01-05 01:25:00+00:00,22420.0,22460.0,22380.0,22460.0,155941
2026-01-05 01:30:00+00:00,22455.0,22495.0,22450.0,22485.0,165629
2026-01-05 01:35:00+00:00,22475.0,22520.0,22450.0,22510.0,135720
2026-01-05 01:40:00+00:00,22500.0,22520.0,22490.0,22515.0,74574
2026-01-05 01:45:00+00:00,22510.0,22540.0,22500.0,22525.0,149825
2026-01-05 01:50:00+00:00,22525.0,22535.0,22495.0,22510.0,140804
2026-01-05 01:55:00+00:00,22510.0,22555.0,22505.0,22530.0,131224
2026-01-05 02:00:00+00:00,22535.0,22570.0,22500.0,22520.0,135653
2026-01-05 02:05:00+00:00,22520.0,22525.0,22490.0,22495.0,148520
2026-01-05 02:10:00+00:00,22495.0,22550.0,22495.0,22545.0,126454
2026-01-05 02:15:00+00:00,22550.0,22590.0,22545.0,22565.0,104971
2026-01-05 02:20:00+00:00,22565.0,22590.0,22545.0,22555.0,133166
2026-01-05 02:25:00+00:00,22555.0,22565.0,22535.0,22540.0,87303
2026-01-05 02:30:00+00:00,22540.0,22590.0,22535.0,22580.0,88390
2026-01-05 02:35:00+00:00,22580.0,22600.0,22550.0,22600.0,120518
2026-01-05 02:40:00+00:00,22590.0,22600.0,22580.0,22600.0,72368
2026-01-05 02:45:00+00:00,22600.0,22620.0,22580.0,22612.0,85336
2026-01-05 02:50:00+00:00,22610.0,22645.0,22600.0,22645.0,62231
2026-01-05 02:55:00+00:00,22645.0,22660.0,22620.0,22625.0,66344
2026-01-05 03:00:00+00:00,22625.0,22630.0,22600.0,22612.0,158589
